,Unnamed: 0,VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1008,42319,KNDJX3AE1H,King,Seattle,WA,98125.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,46.0,349178441,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200.0
1009,42489,KNDJX3AE9J,King,Renton,WA,98057.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,37.0,209121111,POINT (-122.21024 47.4797047),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026004.0
1010,42490,5YJSA1H1XE,King,Lake Forest Park,WA,98155.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,200707671,POINT (-122.31749999999994 47.757814600000074),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300.0
1011,42501,5YJRE11B18,King,Seattle,WA,98115.0,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,46.0,232827374,POINT (-122.31849999999997 47.679490000000044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004000.0
1012,42571,5YJSA1H25E,Thurston,Olympia,WA,98502.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,22.0,235289400,POINT (-122.92145 47.045935),PUGET SOUND ENERGY INC,53067011100.0
1013,42582,5YJSA1H11E,King,Redmond,WA,98052.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48.0,117346421,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0
1014,42700,5YJSA1H10E,Clark,Camas,WA,98607.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18.0,224681824,POINT (-122.40556499999997 45.59009000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603.0
1015,42719,WP1AE2AY7L,King,Seattle,WA,98122.0,2020,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,37.0,212235880,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
1016,42748,5YJSA1CP4D,King,Seattle,WA,98115.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,100569976,POINT (-122.31849999999997 47.679490000000044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200.0
1017,42827,KNDJX3AE3J,King,Maple Valley,WA,98038.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,5.0,164627928,POINT (-122.05190999999996 47.35798500000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032011.0
1018,42891,WBA7J2C56J,King,Kirkland,WA,98033.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,48.0,167076031,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502.0
1019,42932,WBA8E1C55J,Snohomish,Edmonds,WA,98026.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,21.0,156863360,POINT (-122.33568499999996 47.803720000000055),PUGET SOUND ENERGY INC,53061042005.0
1020,43040,LYVBR0DMXJ,King,Seattle,WA,98116.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,34.0,216613134,POINT (-122.38815999999997 47.56567000000007),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701.0
1021,43128,5YJSA1CPXD,King,Lake Forest Park,WA,98155.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,133289481,POINT (-122.31749999999994 47.757814600000074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021400.0
1022,43190,WMZYU7C40J,King,Seattle,WA,98118.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,37.0,100942929,POINT (-122.28339 47.549285),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010200.0
1023,43222,5YJSA1S16E,King,Seattle,WA,98103.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,43.0,196582760,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005100.0
1024,43232,2C4RC1N71K,Kitsap,Poulsbo,WA,98370.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,23.0,101361697,POINT (-122.64176999999995 47.73752500000006),PUGET SOUND ENERGY INC,53035090202.0
1025,43256,5YJSA1H28E,King,Seattle,WA,98105.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,195556875,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101.0
1026,43303,2C4RC1N73K,Kitsap,Port Orchard,WA,98367.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,26.0,476504941,POINT (-122.68516419999997 47.50645300000008),PUGET SOUND ENERGY INC,53035092802.0
1027,43354,JF2GTDNC5K,King,Seattle,WA,98112.0,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,43.0,231121278,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300.0
1028,43389,KNDJX3AE4G,King,Bellevue,WA,98007.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48.0,2245400,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023401.0
1029,43390,5YJSA1DN8D,King,Seattle,WA,98115.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,343762674,POINT (-122.31849999999997 47.679490000000044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200.0
1030,43444,5YJSA1DP6D,King,Sammamish,WA,98074.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45.0,103558976,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316.0
1031,43473,5YJSA1S15E,King,Kirkland,WA,98034.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1.0,180455348,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0
1032,43537,5YJSA1H15E,King,Redmond,WA,98052.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48.0,263445206,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902.0
1033,43543,LYVBR0DL1J,King,Bellevue,WA,98008.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48.0,349787756,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0
1034,43591,5YJSA1DP5D,Snohomish,Mill Creek,WA,98012.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44.0,126251947,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061052008.0
1035,43617,5YJSA1AG1D,King,Kent,WA,98030.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,33.0,198594595,POINT (-122.199755 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029701.0
1036,43675,LYVBR0DL8K,Clark,Vancouver,WA,98685.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,18.0,211313602,POINT (-122.70301999999998 45.70370600000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
1037,43715,5YJSA1CN7D,King,Seattle,WA,98109.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36.0,229911650,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006703.0
1038,43745,WBA8E1C58J,King,Renton,WA,98059.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,11.0,136685972,POINT (-122.15733999999998 47.487175000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025101.0
1039,43766,WBAJB1C59J,King,Sammamish,WA,98075.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,41.0,180787449,POINT (-122.03308999999996 47.58153000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218.0
1040,43771,KNDJP3AE3G,King,Seattle,WA,98122.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,43.0,125813313,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008402.0
1041,43791,KNDJP3AE2G,King,Seattle,WA,98103.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,43.0,192513303,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500.0
1042,43807,WBA8E1C32H,King,Auburn,WA,98092.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,47.0,178980651,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602.0
1043,43824,YV4BR0PL9J,King,Bellevue,WA,98004.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,48.0,176456948,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
1044,43835,5YJSA1DN6D,King,Mercer Island,WA,98040.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41.0,161547242,POINT (-122.2371867 47.58229970000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500.0
1045,43846,YV4BR0PL2J,King,Seattle,WA,98107.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,36.0,139003896,POINT (-122.378895 47.66905),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004701.0
1046,43934,YV4BR0DM5J,King,Seattle,WA,98115.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,46.0,340295441,POINT (-122.31849999999997 47.679490000000044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200.0
1047,43974,5YJSA1DP4D,King,Seattle,WA,98106.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,34.0,147648266,POINT (-122.35614499999997 47.52104000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900.0
1048,44050,YH4K10BA4C,King,Black Diamond,WA,98010.0,2012,FISKER,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,5.0,109608642,POINT (-122.00450999999998 47.312185000000056),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605.0
1049,44085,5YJSA1H10E,King,Kirkland,WA,98033.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48.0,150127190,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703.0
1050,44093,LYVBR0DL9J,King,Issaquah,WA,98027.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,41.0,112728864,POINT (-122.03643999999997 47.53374000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023404.0
1051,44216,5YJSA1H1XE,King,Seattle,WA,98112.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,162111918,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
1052,44275,5YJSA1DP0D,Clark,Camas,WA,98607.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18.0,349973130,POINT (-122.40556499999997 45.59009000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609.0
1053,44286,5YJSA1H16E,King,Seattle,WA,98144.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,233884164,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900.0
1054,44330,YV4BR0DL6J,Kitsap,Bremerton,WA,98312.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,26.0,317582709,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035081100.0
1055,44387,5YJSA1H1XE,King,Kenmore,WA,98028.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,110188067,POINT (-122.25047469999998 47.761712800000055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
1056,44488,5YJSA1CG1D,King,Seattle,WA,98103.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,43.0,149440917,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004902.0
1057,44498,5YJSA1DP1D,King,Seattle,WA,98106.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,34.0,161763430,POINT (-122.35614499999997 47.52104000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010701.0
1058,44519,JF2GTDNC7K,Clark,Vancouver,WA,98683.0,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,17.0,312688190,POINT (-122.48538729999996 45.60833470000006),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310.0
1059,44526,5YJSA1DPXD,Clark,Vancouver,WA,98661.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,49.0,114453867,POINT (-122.64183499999996 45.63854500000008),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042800.0
1060,44562,5YJSA1CG4D,King,Sammamish,WA,98074.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45.0,155580771,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215.0
1061,44626,WBAJB1C59K,King,Mercer Island,WA,98040.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,41.0,160875893,POINT (-122.2371867 47.58229970000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500.0
1062,44658,5YJSA1AC0D,King,Sammamish,WA,98074.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45.0,122651973,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316.0
1063,44690,LYVBR0DL2K,King,Kenmore,WA,98028.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,46.0,125994935,POINT (-122.25047469999998 47.761712800000055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
1064,44774,WBAJB1C5XJ,King,Seattle,WA,98103.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,43.0,296073571,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004600.0
1065,44933,KNDJP3AE7G,King,Auburn,WA,98092.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,31.0,183134269,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031202.0
1066,44935,LYVBR0DL9K,King,Seattle,WA,98105.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,46.0,142963236,POINT (-122.319115 47.66132),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102.0
1067,44964,5YJSA1H15E,Clark,Vancouver,WA,98685.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18.0,195370402,POINT (-122.70301999999998 45.70370600000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
1068,44976,LYVBR0DL7K,Clark,Ridgefield,WA,98642.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,17.0,240008436,POINT (-122.74348499999996 45.81886000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412.0
1069,45011,WBA8E1C56J,Thurston,Olympia,WA,98502.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,22.0,194600780,POINT (-122.92145 47.045935),PUGET SOUND ENERGY INC,53067012001.0
1070,45016,YV4BR0PK3J,King,Bellevue,WA,98008.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,48.0,295425525,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0
1071,45079,WBAJB1C51J,King,Maple Valley,WA,98038.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,5.0,335689308,POINT (-122.05190999999996 47.35798500000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032008.0
1072,45086,WBAJA9C52K,King,Bellevue,WA,98008.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,48.0,152531466,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100.0
1073,45148,5YJSA1CG6D,Clark,Camas,WA,98607.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18.0,136688604,POINT (-122.40556499999997 45.59009000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400.0
1074,45212,5YJSA1CG7D,King,Seattle,WA,98112.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,121113373,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
1075,45231,5YJSA1H16E,King,Seattle,WA,98125.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,477606447,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800.0
1076,45253,YV4BR0DK2J,King,Seattle,WA,98119.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,36.0,208278024,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005902.0
1077,45326,2C4RC1N78K,King,Seattle,WA,98144.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,37.0,475263659,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010002.0
1078,45382,JF2GTDNCXK,Thurston,Olympia,WA,98502.0,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,22.0,211442185,POINT (-122.92145 47.045935),PUGET SOUND ENERGY INC,53067012002.0
1079,45417,WMZYU7C53K,King,Seattle,WA,98103.0,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,43.0,238924472,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005000.0
1080,45442,WBAJB1C53J,Clark,Ridgefield,WA,98642.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,18.0,137165591,POINT (-122.74348499999996 45.81886000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040301.0
1081,45451,5YJSA1DPXD,King,Sammamish,WA,98075.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41.0,107894881,POINT (-122.03308999999996 47.58153000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218.0
1082,45471,KNDJP3AE9H,King,Sammamish,WA,98074.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,45.0,348893821,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317.0
1083,45538,5YJSA1H16E,Kitsap,Bainbridge Island,WA,98110.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,23.0,205874924,POINT (-122.52357809999995 47.629332300000044),PUGET SOUND ENERGY INC,53035091001.0
1084,45650,WBAJB1C58J,King,Seattle,WA,98122.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,37.0,244752707,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
1085,45721,5YJSA1H10E,King,Seattle,WA,98106.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,34.0,192953134,POINT (-122.35614499999997 47.52104000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800.0
1086,45808,WBA8E1C57H,King,Redmond,WA,98052.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,48.0,348843463,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902.0
1087,45846,5YJSA1CN6D,Thurston,Olympia,WA,98516.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,22.0,244655239,POINT (-122.7510253 47.08149),PUGET SOUND ENERGY INC,53067012225.0
1088,45878,2C4RC1H76K,King,Seattle,WA,98116.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,34.0,9090896,POINT (-122.38815999999997 47.56567000000007),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009801.0
1089,45883,5YJSA1CNXD,King,Seattle,WA,98112.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,124913778,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0
1090,45928,5YJSA1CN7D,King,Seattle,WA,98118.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,252924423,POINT (-122.28339 47.549285),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302.0
1091,46034,5YJSA1CP9D,King,Seatac,WA,98188.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,33.0,118614247,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028300.0
1092,46086,LYVBR0DL4K,King,Medina,WA,98039.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48.0,311505449,POINT (-122.22802499999995 47.615980000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200.0
1093,46100,5YJSA1CN8D,Kitsap,Silverdale,WA,98383.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,23.0,198244763,POINT (-122.66807599999999 47.66597800000005),PUGET SOUND ENERGY INC,53035090400.0
1094,46170,WBAJB1C56J,Clark,Vancouver,WA,98685.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,18.0,141820010,POINT (-122.70301999999998 45.70370600000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
1095,46173,5YJSA1CN7D,King,Seattle,WA,98103.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,43.0,280800950,POINT (-122.34300999999999 47.659185000000036),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003601.0
1096,46204,YV4BR0PL7J,King,Mercer Island,WA,98040.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,41.0,310359556,POINT (-122.2371867 47.58229970000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024301.0
1097,46210,WBA8E1C32H,Jefferson,Port Townsend,WA,98368.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,24.0,219172523,POINT (-122.76441969999996 48.11958740000006),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603.0
